id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
37133976,Tierney (2005),2005,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7107,0.2074,['Pre-post gain'],T&T IOWA Reading -PT,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: National test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7107,0.2074,NA,NA,NA,['Mathematics primary outcome'],1.0344,0.2139,NA,NA,NA,NA,NA,NA,100,9,2,['Primary/elementary school'],"['8', '9', '11', '12']",TRUE,100.0,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['Yes'],['Before/after school'],['Peers'],25,4 ,60,['Toolkit: Peer Tutoring']
43090197,Top (1985) PT,1985,['Technical report'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.9798,0.17,['Post-test adjusted for baseline attainment'],T&T_ reading,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.9798,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,4,NA,['Primary/elementary school'],"['5', '6', '7']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],12 ,2,15 ,['Toolkit: Peer Tutoring']
43090198,Top (1987) PT,1987,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1111,0.1612,['Post-test adjusted for baseline attainment'],T&T  Woodcock reading - PT,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1111,0.1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,4,NA,['Primary/elementary school'],"['6', '7', '9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],14,4,18 ,['Toolkit: Peer Tutoring']
37133980,Topping (2004),2004,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Other outcome']",0.5418,0.2156,['Post-test adjusted for baseline attainment'],T&T  Curriculum-based criterion-referenced,With business as usual,['Sample: All'],Cognitive  reasoning,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,1,4,['Primary/elementary school'],"['7', '11']",NA,NA,"['UK (Select all that apply)', 'Scotland']",['Multisite RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],16,1,20,['Toolkit: Peer Tutoring']
37133982,Topping (2004),2004,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Science primary outcome']",0.5962,0.3249,['Post-test unadjusted (select one from this group)'],T&T  Curriculum-based Criterion Science - PT,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.5962,0.3249,NA,NA,NA,89,1,NA,['Primary/elementary school'],"['7', '8', '9']",NA,NA,"['UK (Select all that apply)', 'Scotland']",['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['Yes'],['No'],['Unclear/ not specified'],['Peers'],8,2,30,['Toolkit: Peer Tutoring']
37116207,Topping (2011),2011,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0819,0.0431,['Post-test adjusted for baseline attainment'],T&T (and REC - 4 outcomes combined),With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0819,0.0431,NA,NA,NA,NA,NA,NA,3520 ,86,NA,['Primary/elementary school'],"['7', '8', '10', '11']",NA,NA,"['UK (Select all that apply)', 'Scotland']",['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],30,2,30 ,['Toolkit: Peer Tutoring']
37093368,Truesdale (1976),1976,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",1.1461,0.2615,['Post-test adjusted for baseline attainment'],T&T  spelling - PT,With business as usual,['Sample: All'],Literacy  spelling,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,6,NA,['Middle school'],"['13', '14']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],4 ,5,15 ,['Toolkit: Peer Tutoring']
37133983,Tymms (1989),1989,['Technical report'],['Peer tutoring'],"['Toolkit primary outcome', 'Science primary outcome']",0.044,0.5775,['Post-test unadjusted (select one from this group)'],TR Chemistry (A level) Post test,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.044,0.5775,NA,NA,NA,21,1,NA,['Further education/junior or community college'],['No information provided'],NA,NA,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Paired learning'],['No'],['No'],['No'],['Unclear/ not specified'],"['Research staff', 'Peers']",.4,2,30 ,['Toolkit: Peer Tutoring']
37116208,Tymms (2011) 1_1,2011,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0119,0.0823,['Post-test unadjusted (select one from this group)'],T&T PIPS Reading (SA) – All,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0119,0.0823,NA,NA,NA,['Mathematics primary outcome'],-0.0516,0.0845,NA,NA,NA,NA,NA,NA,5179,129,NA,['Primary/elementary school'],"['8', '9', '10', '11', '12']",NA,NA,"['UK (Select all that apply)', 'Scotland']",['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],30,3,30,['Toolkit: Peer Tutoring']
37116228,Tymms (2011) 1_2,2011,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2576,0.0851,['Post-test unadjusted (select one from this group)'],T&T PIPS Reading CA ,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2576,0.0851,NA,NA,NA,['Mathematics primary outcome'],0.2143,0.0869,NA,NA,NA,NA,NA,NA,5179,NA,NA,['Primary/elementary school'],"['8', '9', '10', '11', '12']",NA,NA,['Scotland'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],30,3,30,['Toolkit: Peer Tutoring']
37133984,Van Keer (2004),2004,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1226,0.1519,['Post-test adjusted for baseline attainment'],TE_ combined PT for  SA & CA,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1226,0.1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,19,NA,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['Belgium'],['Retrospective QED  '],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",35,1.5,50,['Toolkit: Peer Tutoring']
37116237,Van Keer (2010),2010,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0424,0.0881,['Post-test adjusted for baseline attainment AND clustering'],T&T- Reading comprehension -PT,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0424,0.0881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,15,NA,['Primary/elementary school'],"['8', '9', '11', '12']",NA,NA,['Belgium'],['Prospective QED'],['One to one'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],35,1.5,50,['Toolkit: Peer Tutoring']
37093609,van Oudenhoven (1987),1987,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.4424,0.1138,['Post-test adjusted for baseline attainment'],REC Spelling test ,With business as usual,['Sample: All'],Literacy  spelling,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,15,NA,['Primary/elementary school'],"['9', '10']",NA,NA,['The Netherlands'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],15, , ,['Toolkit: Peer Tutoring']
37133987,White (2000),2000,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.967,0.2828,['Post-test adjusted for baseline attainment'],T&T - Maths-PT,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.967,0.2828,NA,NA,NA,NA,NA,NA,58,1,2,['Middle school'],"['13', '14', '11', '12']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Peers']",9,1,73 ,['Toolkit: Peer Tutoring']
37093610,Wiersema (1992),1992,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",-0.4424,0.1138,['Post-test adjusted for baseline attainment'],REC Spelling test Grade 2,With business as usual,['Sample: All'],Literacy  spelling,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,27,27,['Primary/elementary school'],"['11', '12', '7', '8', '9', '10']",NA,NA,['The Netherlands'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],19,NA, ,['Toolkit: Peer Tutoring']
47269895,Wu (1973) PT,1973,['Dissertation or thesis'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2605,0.1651,['Post-test unadjusted (select one from this group)'],T&T CTBS-maths - PT,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2605,0.1651,NA,NA,NA,NA,NA,NA,150,1,NA,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],8 ,2,30 ,['Toolkit: Peer Tutoring']
37116218,Yang (2016),2016,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.5855,0.3243,['Post-test unadjusted (select one from this group)'],REC Mathematical Communication Ability,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.5855,0.3243,NA,NA,NA,NA,NA,NA,51,1,2,['Primary/elementary school'],"['8', '9']",NA,NA,['Taiwan'],['Prospective QED'],['Paired learning'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Peers'],12,1,80,['Toolkit: Peer Tutoring']
37133992,Yarrow (2001),2001,['Journal article'],['Peer tutoring'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.9845,0.4193,['Post-test adjusted for baseline attainment'],T&T Writing Scores Overall (Interaction vs No Interaction),With business as usual,['Sample: All'],Literacy  writing,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.,1,1,['Primary/elementary school'],"['10', '11']",NA,NA,"['UK (Select all that apply)', 'Scotland']",['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers', 'Peers']",6,4,45,['Toolkit: Peer Tutoring']
