id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
45336763,Loomer (1962) 1_2,1962,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Other outcome']",0.2686,0.3263,['Pre-post gain'],HIGH_ITBS Grade 5 Hom High Vs Het Bright,With business as usual,['Sample: High achievers'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31 ,5,8,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,not clear,['Toolkit: Setting or streaming']
45336762,Loomer (1962) 1_3,1962,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Other outcome']",0.3594,0.362,['Pre-post gain'],High_ITBS Grade 6 Homogeneous High Vs Heterogeneous Bright,With business as usual,['Sample: High achievers'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,5,8,['Primary/elementary school'],"['11', '12']",NA,NA,['USA'],['Retrospective QED  '],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['No'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,The intervention was the normal curriculum,['Toolkit: Setting or streaming']
45336761,Loomer (1962) 1_4,1962,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Other outcome']",-0.2872,0.502,['Pre-post gain'],LOW_ITBS Grade 4 Hom Low v Het Low,With business as usual,['Sample: Low achievers'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 ,5,8,['Primary/elementary school'],"['7', '8']",NA,NA,['USA'],['Retrospective QED  '],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,60,['Toolkit: Setting or streaming']
45336760,Loomer (1962) 1_5,1962,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Other outcome']",-0.3028,0.529,['Pre-post gain'],LOW_ITBS Grade 5 Hom Low V Het Low,With business as usual,['Sample: Low achievers'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,8,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Retrospective QED  '],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,all normal lessons,['Toolkit: Setting or streaming']
45336759,Loomer (1962) 1_6,1962,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Other outcome']",-0.4479,0.228,['Pre-post gain'],ITBS Grade 6 Hom Low V Het Low,With business as usual,['Sample: Low achievers'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5,7,['Primary/elementary school'],"['11', '12']",NA,NA,['USA'],['Retrospective QED  '],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,All lessons,['Toolkit: Setting or streaming']
40642453,Moorhouse (1964) 1_1,1964,['Journal article'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",0.6206,0.197,['Post-test adjusted for baseline attainment'],ALL_CrossAge_Reading Gain-G4 (Regrouping reading only),With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.6206,0.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108 ,2,14  ,['Primary/elementary school'],"['9', '10']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,50 ,['Toolkit: Setting or streaming']
45336767,Moorhouse (1964) 1_2,1964,['Journal article'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",0.4769,0.1752,['Post-test adjusted for baseline attainment'],ALL_CrossAge_Reading Gain-Y5 (Regrouping reading only),With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.4769,0.1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,2,14 ,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,50,['Toolkit: Setting or streaming']
45336766,Moorhouse (1964) 1_3,1964,['Journal article'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",0.5172,0.2075,['Post-test adjusted for baseline attainment'],ALL_CrossAge_Reading Gain-Y6 (Regrouping reading only),With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.5172,0.2075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,14 ,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],38,5,50,['Toolkit: Setting or streaming']
40642457,Moses (1965) 1_1,1965,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1066,0.2001,['Post-test unadjusted (select one from this group)'],HIGH_SAT Reading Achievement,With business as usual,['Sample: High achievers'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1066,0.2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,≤  14,94,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],15,5,45,['Toolkit: Setting or streaming']
45336770,Moses (1965) 1_2,1965,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0325,0.2021,['Post-test unadjusted (select one from this group)'],AVERAGE_SAT Reading Achievement,With business as usual,['Sample: Average'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0325,0.2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,≤ 14,94,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],15,5,45,['Toolkit: Setting or streaming']
45336771,Moses (1965) 1_3,1965,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0118,0.2,['Post-test unadjusted (select one from this group)'],Reading Achievement - Setting or Streaming,With business as usual,['Sample: Low achievers'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0118,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,≤ 14,94,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],15,5,45 ,['Toolkit: Setting or streaming']
40642459,Nichols (1969),1969,['Journal article'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",-1.0057,0.1697,['Post-test unadjusted (select one from this group)'],ALL_Stanford (Word Reading)–Above+Below average combined ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-1.0057,0.1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,3,4,['Primary/elementary school'],"['6', '7']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],72,not mentioned. certainly several days per week (reading in the first grade is central in the curriculum),60,['Toolkit: Setting or streaming']
40397441,Platz (1965) 1_1,1965,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Science primary outcome']",0.3708,0.2378,['Post-test unadjusted (select one from this group)'],HIGH_Science First Marking Above Average Grouped (1) Ungrouped (2),With business as usual,['Sample: All'],Science,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.3708,0.2378,NA,NA,NA,72,1,15,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],36,5,Not stated but there is a plan on page 52 stating the amount of time (in days and weeks) allocated to the various subjects,['Toolkit: Setting or streaming']
45336779,Platz (1965) 1_2,1965,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Science primary outcome']",0.3394,0.1839,['Post-test unadjusted (select one from this group)'],AVERAGE_Science First Marking Average Grouped (1) Ungrouped (2),With business as usual,['Sample: All'],Science,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.3394,0.1839,NA,NA,NA,120 ,1,15,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],15,5,regular school science curriculum,['Toolkit: Setting or streaming']
45336778,Platz (1965) 1_3,1965,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Science primary outcome']",0.3612,0.2411,['Post-test unadjusted (select one from this group)'],LOW_Science First Marking Below Average Grouped (1) Ungrouped (2),With business as usual,['Sample: All'],Science,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.3612,0.2411,NA,NA,NA,70,1,15,['Secondary/High school'],"['14', '15']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],15,5,not specified - regular school science curriculum,['Toolkit: Setting or streaming']
38296664,Roy (2018),2018,['Technical report'],['Setting or streaming'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.46,0.477,['Post-test adjusted for baseline attainment AND clustering'],ALL_SCHOOL LEVEL Setting or streaming - Mathematics (PTM13),With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.33,0.735,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.46,0.477,NA,NA,NA,NA,NA,NA,2107,13,NA,['Secondary/High school'],"['11', '12', '13']",NA,NA,"['UK (Select all that apply)', 'England']",['Cluster RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],72,5,5,['Toolkit: Setting or streaming']
40642469,Russell (1946),1946,['Journal article'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0979,0.0874,['Post-test unadjusted (select one from this group)'],ALL_Gr6 Reading Regrouped,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.0979,0.0874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,6,NA,"['Primary/elementary school', 'Middle school']","['9', '10', '11', '12']",NA,NA,['USA'],['Retrospective QED  '],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],72,"Not specified, but can be estimated that reading activities took place several times per week. ",Not specified. ,['Toolkit: Setting or streaming']
40397373,Thacker (1987) 1_1,1987,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.2066,0.2787,['Post-test unadjusted (select one from this group)'],HIGH_Sixth Grade Reading - HA - V1,With business as usual,['Sample: High achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.2066,0.2787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,2,3,['Middle school'],"['11', '12', '9', '10']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],72,Not stated.,Not stated.,['Toolkit: Setting or streaming']
45336797,Thacker (1987) 1_2,1987,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.3349,0.268,['Post-test unadjusted (select one from this group)'],AVERAGE_Sixth Grade Reading - AA - V2,With business as usual,['Sample: Average'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.3349,0.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64 ,2,3,['Middle school'],"['11', '12']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],72,5,not specified - part of regular school timetable,['Toolkit: Setting or streaming']
45336796,Thacker (1987) 1_3,1987,['Dissertation or thesis'],['Setting or streaming'],"['Toolkit primary outcome', 'Reading primary outcome']",-0.1897,0.3035,['Post-test unadjusted (select one from this group)'],LOW_Sixth Grade - LA - V3,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",-0.1897,0.3035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,2,['Middle school'],"['9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],72,not specified - intervention timetabled within regular school curriculum,not specified - intervention timetabled within regular school curriculum,['Toolkit: Setting or streaming']
40642490,Zweibelson (1965),1965,['Journal article'],['Setting or streaming'],"['Toolkit primary outcome', 'Other outcome']",-0.1679,0.1465,['Post-test unadjusted (select one from this group)'],ALL_Achievement Test (information),With business as usual,['Sample: High achievers'],Cognitive  reasoning,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,1,8,"['Middle school', 'Secondary/High school']","['11', '12', '13', '14', '15']",NA,NA,['USA'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['No'],['No'],['No'],['During regular school hours '],['Class teachers'],36,Not specified.,60 ,['Toolkit: Setting or streaming']
