id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
43099796,Klesius (1991),1991,['Phonics'],NA,['Yes'],"['Page 11:\n[¬s]""Table 2 presents descriptive data on all the measures.[¬e]""']",NA,,NA,56,,NA,NA,,NA,NA,,NA,20.40,,NA,3.69,,NA,NA,,NA,NA,,NA,NA,,NA,56,,NA,NA,,NA,NA,,NA,20.00,,NA,4.47,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099911,Kutrumbos (1993),1993,['Phonics'],NA,['Yes'],"['Page 214:\n[¬s]""Table 4\nAdjusted Pretest and Posttest Means for the K—TEA""\n""Reading\nComprehension[¬e]""']",NA,,"['Page 210:\n[¬s]""(n = 20[¬e]""']",20,,"['Page 214:\n[¬s]""73.45[¬e]""']",73.45,,NA,NA,,"['Page 214:\n[¬s]""80.70[¬e]""']",80.70,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 210:\n[¬s]""(n = 20)[¬e]""']",20,,"['Page 214:\n[¬s]""74.85[¬e]""']",74.85,,NA,NA,,"['Page 214:\n[¬s]""76.20[¬e]""']",76.20,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
47269827,Laub (1997) Ph,1997,['Phonics'],NA,['Yes'],NA,NA,,"['Page 37:\n[¬s]""25[¬e]""']",25,,"['Page 42:\n[¬s]""120.68[¬e]""']",120.68,,"['Page 42:\n[¬s]""28.03[¬e]""']",28.03,,"['Page 42:\n[¬s]""152.68[¬e]""']",152.68,,"['Page 42:\n[¬s]""14.59[¬e]""']",14.59,,NA,NA,,NA,NA,,NA,NA,,"['Page 38:\n[¬s]""23[¬e]""']",23,,"['Page 42:\n[¬s]""98.52[¬e]""']",98.52,,"['Page 42:\n[¬s]""39.68[¬e]""']",39.68,,"['Page 42:\n[¬s]""129.87[¬e]""']",129.87,,"['Page 42:\n[¬s]""32.14[¬e]""']",32.14,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
43099801,Leinhardt (1981),1981,['Phonics'],NA,['No'],NA,"Although available for each study, the primary outcome for this study appears to be the overall mini meta analysis",,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099902,Levy (1997) 1_1,1997,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,4-6 months after initial posttest,
46325682,Levy (1997) 1_2,1997,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,4-6 months after initial posttest,
46325683,Levy (1997) 1_3,1997,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,4-6 months after posttest,
46325684,Levy (1997) 1_4,1997,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
46325685,Levy (1997) 1_5,1997,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
46325686,Levy (1997) 1_6,1997,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099903,Levy (1999) 1_1,1999,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
46325687,Levy (1999) 1_2,1999,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099973,Mantzicopoulos (1992),1992,['Phonics'],NA,['Yes'],NA,NA,,"['Page 5:\n[¬s]""52 in\nthe phonetic group,[¬e]""']",52,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]"".11*[¬e]""']",0.11,,"['Page 10:\n[¬s]"".88[¬e]""']",0.88,,NA,NA,,NA,NA,,NA,NA,,"['Page 5:\n[¬s]""57 in the no-con-\ntact control group[¬e]""']",57,,NA,NA,,NA,NA,,"['Page 10:\n[¬s]""-.12[¬e]""']",-0.12,,"['Page 10:\n[¬s]"".81[¬e]""']",0.81,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,end of 2nd grade,
43099974,Marion (2004),2004,['Phonics'],NA,['Yes'],NA,NA,,NA,215,,NA,NA,,NA,NA,,NA,661.07,,NA,35.44,,NA,NA,,NA,NA,,NA,NA,,NA,134,,NA,NA,,NA,NA,,NA,652.25,,NA,38.28,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099968,Mathes (1998),1998,['Phonics'],NA,['Yes'],NA,"Table 3 - CRAB-R Questions Correct - CG Spreadsheet used to combined LA (28), AA (10) and HA (10) participants. Pre/Post-test gain values from Table 4 ",,"['Page 15:\n[¬s]""PALS (n = 48) Con[¬e]""']",48,,"['Page 15:\n[¬s]"".12""\n"".70""\n""3.9[¬e]""']",1.028,,"['Page 15:\n[¬s]"".34""\n"".48""\n""1.14[¬e]""']",1.621,,NA,NA,,NA,NA,,"['Page 16:\n[¬s]"".79""\n""2.55""\n""2.05[¬e]""']",1.419,,"['Page 16:\n[¬s]""1.87""\n""2.07""\n""2.19[¬e]""']",2.083,,NA,NA,,"['Page 15:\n[¬s]""rast (n = 48)[¬e]""']",48,,"['Page 15:\n[¬s]"".26""\n"".60""\n""2.90[¬e]""']",0.881,,"['Page 15:\n[¬s]""2.39""\n"".91""\n"".48[¬e]""']",1.581,,NA,NA,,NA,NA,,"['Page 16:\n[¬s]"".49""\n""2.25""\n""2.20[¬e]""']",1.213,,"['Page 16:\n[¬s]""1.11""\n""1.11""\n""1.45[¬e]""']",1.347,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099967,Mathes (2001) 1_1,2001,"['Phonics', 'Peer tutoring']",NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
46325690,Mathes (2001) 1_2,2001,"['Phonics', 'Peer tutoring']",NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
43099970,Mathes (2001) Ph 1_1,2001,['Phonics'],NA,['Yes'],NA,NA,,NA,61,,NA,NA,,NA,NA,,NA,8.493,,NA,7.839,,NA,NA,,NA,NA,,NA,NA,,NA,49,,NA,NA,,NA,NA,,NA,5.306,,NA,5.502,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
46325691,Mathes (2001) Ph 1_2,2001,['Phonics'],NA,['Yes'],NA,NA,,NA,20,,NA,NA,,NA,NA,,NA,6.75,,NA,5.31,,NA,NA,,NA,NA,,NA,NA,,NA,29,,NA,NA,,NA,NA,,NA,4.31,,NA,4.65,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099971,Mathes (2003) Ph,2003,['Phonics'],NA,['Yes'],"['Page 14:\n[¬s]""Table 3. Pretest Equivalency in Reading Raw Scores for Students, by Treatmen""\n""Passage comprehension[¬e]""', 'Page 15:\n[¬s]""Table 4. Posttest and Pre-posttreatment Change in Reading Raw Scores for Low-Achieving Students, by Treatment[¬e]""']",NA,,"['Page 8:\n[¬s]""PALS (n = 31)[¬e]""']",31,,"['Page 14:\n[¬s]""6.23[¬e]""']",6.23,,"['Page 14:\n[¬s]""4.01[¬e]""']",4.01,,"['Page 15:\n[¬s]""13.23[¬e]""']",13.23,,"['Page 15:\n[¬s]""6.21[¬e]""']",6.21,,"['Page 15:\n[¬s]""7.00[¬e]""']",7.00,,"['Page 15:\n[¬s]""5.71[¬e]""']",5.71,,NA,NA,,"['Page 8:\n[¬s]""Contrast (n = 28)[¬e]""']",28,,"['Page 14:\n[¬s]""5.04[¬e]""']",5.04,,"['Page 14:\n[¬s]""4.73[¬e]""']",4.73,,"['Page 15:\n[¬s]""10.21[¬e]""']",10.21,,"['Page 15:\n[¬s]""7.86[¬e]""']",7.86,,"['Page 15:\n[¬s]""5.98[¬e]""']",5.98,,"['Page 15:\n[¬s]""5.71[¬e]""']",5.71,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099969,Mathes (2005),2005,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
43099963,Meier (2001),2001,"['Phonics', 'One to one tuition']",NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,
37671570,Merrell (2015),2015,"['Teaching assistants', 'Phonics', 'Small group tuition']",NA,['Yes'],NA,NA,,"['Page 21:\n[¬s]""161[¬e]""']",160,,"['Page 19:\n[¬s]""85.57[¬e]""']",85.57,,"['Page 19:\n[¬s]""10.72[¬e]""']",10.72,,"['Page 21:\n[¬s]""87.58[¬e]""']",87.58,,"['Page 21:\n[¬s]""10.14[¬e]""']",10.14,,NA,NA,,NA,NA,,NA,NA,,"['Page 21:\n[¬s]""149[¬e]""']",149,,"['Page 19:\n[¬s]""85.52[¬e]""']",85.52,,"['Page 19:\n[¬s]""11.30[¬e]""']",11.30,,"['Page 21:\n[¬s]""84.21[¬e]""']",84.21,,NA,11.20,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
41425842,Miller (2017),2017,"['Collaborative learning', 'Phonics']",NA,['Yes'],"['Page 18:\n[¬s]""Table 5: Baseline comparison""\n""Pre-test score (BPVS raw score)[¬e]""', 'Page 21:\n[¬s]""Table 8: Main analysis using pre-test vocabulary (BPVS) and school attainment as covariates""\n""Woodcock total score at post-test (end of Yr1)[¬e]""']",NA,,"['Page 18:\n[¬s]""873[¬e]""']",873,,"['Page 18:\n[¬s]""61.7[¬e]""']",61.7,,"['Page 18:\n[¬s]""18.3[¬e]""']",18.3,,"['Page 21:\n[¬s]""82.3[¬e]""']",82.3,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 18:\n[¬s]""874[¬e]""']",874,,"['Page 18:\n[¬s]""59.8[¬e]""']",59.8,,"['Page 18:\n[¬s]""20.6[¬e]""']",20.6,,"['Page 21:\n[¬s]""77.6[¬e]""']",77.6,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
43099962,Mooney (2003),2003,['Phonics'],NA,['Yes'],NA,NA,,NA,28,,NA,93.8,,NA,11.7,,NA,102.0,,NA,14.9,,NA,NA,,NA,NA,,NA,NA,,NA,19,,NA,87.5,,NA,13.1,,NA,92.4,,NA,14.0,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099964,Morris (2000),2000,['Phonics'],NA,['Yes'],NA,Woodcock Passage Comprehension,,"['Page 8:\n[¬s]""43[¬e]""']",43,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""15.47[¬e]""']",15.47,,"['Page 8:\n[¬s]""6.91[¬e]""']",6.91,,NA,NA,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""43[¬e]""']",43,,NA,NA,,NA,NA,,"['Page 8:\n[¬s]""10.63[¬e]""']",10.63,,"['Page 8:\n[¬s]""6.10[¬e]""']",6.10,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43099877,Morrow (1990),1990,['Phonics'],NA,['Yes'],NA,Retelling Test Free Recall and Question and Answer,,"['Page 12:\n[¬s]""2. 2 [¬e]""']",32,,"['Page 12:\n[¬s]"" 1.36""\n""6.96[¬e]""']","1.36, 6.96",,"['Page 12:\n[¬s]""1.98""\n""3.30)[¬e]""']","1.98, 3.30",,"['Page 12:\n[¬s]""6.52""\n""12.53""[¬e]""']","6.52, 12.53",,"['Page 12:\n[¬s]""1.39)""\n""3.08)[¬e]""']","1.39, 3.08",,NA,NA,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""V=30.[¬e]""']",30,,"['Page 12:\n[¬s]"" .92""\n""7.07[¬e]""']","0.92, 7.07",,"['Page 12:\n[¬s]"" 2.72[¬e]""']","0.63, 2.7",,"['Page 12:\n[¬s]""8.96 [¬e]""']","2.72, 8.96",,"['Page 12:\n[¬s]""1.79""\n""3.61[¬e]""']","1.79, 3.61",,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
45336772,Murphy (2007) Ph,2007,['Phonics'],NA,['Yes'],"['Page 66:\n[¬s]""Scores for Print Knowledge (TOPEL), Phonological Awareness (TOPEL),\nand Spoken Language Composite (TELD) are presented as standardized scores with a mean of\n100 and a standard deviation of 15.[¬e]""']","Table 1. pre-test. Table 3 post-test. Print Knowledge. Previous desc statistics combined all pre-tests for this code only (spreadsheet was uploaded to Slack), but this has been changed.",,"['Page 66:\n[¬s]""WordWork\n(n=9)[¬e]""']",9,,"['Page 66:\n[¬s]""92.78[¬e]""']",92.78,,"['Page 66:\n[¬s]""10.47[¬e]""']",10.47,,"['Page 68:\n[¬s]""114.33[¬e]""']",114.33,,"['Page 68:\n[¬s]""7.159[¬e]""']",7.159,,NA,NA,,NA,NA,,NA,NA,,"['Page 66:\n[¬s]""Control\n(n=9)[¬e]""']",9,,"['Page 66:\n[¬s]""87.67[¬e]""']",87.67,,"['Page 66:\n[¬s]""7.91[¬e]""']",7.91,,"['Page 68:\n[¬s]""87.88[¬e]""']",87.88,,"['Page 68:\n[¬s]""9.909[¬e]""']",9.909,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
37671575,Nelson (2010),2010,"['Teaching assistants', 'Phonics']",NA,['Yes'],"['Page 16:\n[¬s]""Table 4. Child assessment means and standard deviations[¬e]""']",Table 4 - Phonological Awareness measure (pre-test),,"['Page 16:\n[¬s]""n = 41[¬e]""']",41,,"['Page 16:\n[¬s]""11.46[¬e]""']",11.46,,"['Page 16:\n[¬s]""5.31[¬e]""']",5.31,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 16:\n[¬s]""n = 47[¬e]""']",47,,"['Page 16:\n[¬s]""10.60[¬e]""']",10.6,,"['Page 16:\n[¬s]""6.30[¬e]""']",6.30,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
43100019,O’Connor (2000),2000,['Phonics'],NA,['Yes'],NA,NA,,NA,6,,NA,NA,,NA,NA,,NA,5.7,,NA,1.8,,NA,NA,,NA,NA,,NA,NA,,NA,6,,NA,NA,,NA,NA,,NA,5.3,,NA,2.7,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,"Delayed tests were conducted, shown in Table 3",
38878271,Rashotte (2001),2001,"['Small group tuition', 'Phonics']",NA,['Yes'],NA,"Combined groups of scores from Table 1a and 1b (combining Grade 1&2, Grade 3&4, Grade 5&6). NB  Sample numbers estimated for each grade in Combined Groups spreadsheet as 19, 19 and 20 for Group 1 (Intervention) and 19 x 3 for Group 2 (Control).",,NA,58,,"['Page 7:\n[¬s]""87.9""\n""88.4""\n""96.3[¬e]""']",90.960,,"['Page 7:\n[¬s]""14.5""\n""14.0""\n""13.3[¬e]""']",14.232,,"['Page 7:\n[¬s]""101.4""\n""99.6""\n""104.2[¬e]""']",101.776,,"['Page 7:\n[¬s]""15.7""\n""12.2""\n""12.2[¬e]""']",13.347,,NA,NA,,NA,NA,,NA,NA,,NA,57,,"['Page 8:\n[¬s]""89.0""\n""89.6""\n""92.6[¬e]""']",90.4,,"['Page 8:\n[¬s]""14.4""\n""17.8""\n""12.7[¬e]""']",14.929,,"['Page 8:\n[¬s]""91.4""\n""94.1""\n""97.8[¬e]""']",94.433,,"['Page 8:\n[¬s]""16.7""\n""15.8""\n""10.2[¬e]""']",14.503,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,
43099949,Roth (1987),1987,['Phonics'],NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
