id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,cl_approach_spec,cl_grp_size,cl_collab_kind,cl_stud_collab,cl_extr_rewards,cl_what_rewards,cl_comp_elem,cl_teacher_role_info,cl_pup_feedback,cl_pup_feedback_who
46325706,Slavin (2009) 1_2,2009,['Journal article'],"['Collaborative learning', 'Metacognition and self-regulation']","['Toolkit primary outcome', 'Reading primary outcome']",0.0275,0.1024,['Post-test unadjusted (select one from this group)'],The Gates–MacGinitie reading test,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0275,0.1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,2,NA,['Middle school'],"['11', '12']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",40,5,60,"['Toolkit: Collaborative learning', 'Toolkit: Metacognition and self-regulation']","['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)', 'Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)']","['4', '5']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099389,Smith (1981),1981,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-0.1025,0.2674,['Post-test unadjusted (select one from this group)'],BWCA - Collabor. Learn.,With business as usual,['Sample: All'],Social Studies,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84 ,1,NA,['Middle school'],"['11', '12']",NA,NA,['USA'],['Individual RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,5,65 ,NA,['No research basis mentioned'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout', 'Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],"['Students', 'Teacher']"
43099388,Smith (1982),1982,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",1.22,0.29,['Post-test unadjusted (select one from this group)'],Achievement Test ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",1.22,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,NA,['Middle school'],"['11', '12']",NA,NA,['USA'],['Individual RCT'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],1,5,65,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099572,Snyder (1995) 1_1,1995,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",-0.3945,0.1458,['Post-test unadjusted (select one from this group)'],Science test - Collaborative Learn.-Cooperative,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",-0.3945,0.1458,NA,NA,NA,192,2,8,['Middle school'],"['12', '13']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],1 ,5,NA,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
46325707,Snyder (1995) 1_2,1995,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",-0.0201,0.1443,['Post-test unadjusted (select one from this group)'],Science test - Collabor.  Coopera. Incentive ,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",-0.0201,0.1443,NA,NA,NA,192,2,8,['Middle school'],"['12', '13']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Class teachers'],1,NA,NA,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['No'],['Yes (Please highlight the relevant text.)'],['Teacher']
43099467,Souvignier (2007),2007,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-0.47,0.17,['Post-test unadjusted (select one from this group)'],Mathematics & Science,With business as usual,['Sample: All'],Combined subjects,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,3,6,['Primary/elementary school'],"['8', '9']",NA,NA,['Germany'],"['Individual RCT', 'Prospective QED']",['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],14,NA,45 ,['Toolkit: Collaborative learning'],['Aronson: JIGSAW groups or Home/Expert groups'],"['3', '4', '5']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
47269872,Spaulding (1984) CL 1_1,1984,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-2.1097,0.4771,NA,Achievement Test,With business as usual,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,4,['Secondary/High school'],"['12', '13', '14']",NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['No'],['Yes'],['Yes'],['During regular school hours '],['Class teachers'],7 ,5,60,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],"['3', '2']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,NA,['Yes (Please highlight the relevant text.)'],['No'],NA
47269873,Spaulding (1984) CL 1_2,1984,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-36.3088,4.356,NA,Achievement Test ,With business as usual,NA,Curriculum  other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,4,['Secondary/High school'],"['12', '13']",NA,NA,['USA'],['Cluster RCT'],['Small group/intensive support (3-5)'],['No'],['Yes'],['No'],['During regular school hours '],['Class teachers'],7 ,5,60,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],"['3', '2']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099688,Starr (1974),1974,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.108,0.0657,['Post-test adjusted for baseline attainment'],Seventh-grade life-science achievement scores,With business as usual,['Sample: Average'],Science,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.108,0.0657,NA,NA,NA,48,1,2,['Middle school'],"['12', '13']",NA,NA,['USA'],['Individual RCT'],['Other (Explain in notes)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],3 ,5,NA,['Toolkit: Collaborative learning'],['Other (please specify)'],['8'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099691,Stevahn (1996) 1_1,1996,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2713,0.2735,NA,Academic Achievement Measures (Co-operative Untrained vs. Individualistic Untrained),With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.2713,0.2735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,4,"['Nursery school/pre-school', 'Primary/elementary school', 'Middle school']","['12', '13', '14']",NA,NA,['Canada'],['Individual RCT'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],4 ,5,70 ,['Toolkit: Collaborative learning'],['No research basis mentioned'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
46325708,Stevahn (1996) 1_2,1996,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",1.0709,0.2873,NA,Academic Achievement Measure (Trained group),With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",1.0709,0.2873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,4,['Middle school'],"['12', '13', '14']",NA,NA,['Canada'],['Individual RCT'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",4 ,5,50,['Toolkit: Collaborative learning'],['Other (please specify)'],"['4', '5']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099545,Stevens (1987) 1_1,1987,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2054,0.0935,['Post-test unadjusted (select one from this group)'],CAT-Reading 1- Collabor.Learn.,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2054,0.0935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,10,21,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],12,5,NA,['Toolkit: Collaborative learning'],['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)'],['2'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Group rewards for group performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
46325709,Stevens (1987) 1_2,1987,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3482,0.0978,['Post-test unadjusted (select one from this group)'],CAT  Reading 1 –Collab. Learn.CIRC ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3482,0.0978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,9,22,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],22,NA,60,['Toolkit: Collaborative learning'],['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Group rewards for group performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099542,Stevens (1989),1989,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2595,0.0873,['Post-test adjusted for baseline attainment'],Reading Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2595,0.0873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,6,29,['Primary/elementary school'],"['7', '8', '9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],38,5,NA,['Toolkit: Collaborative learning'],['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)'],"['4', '5']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['No'],['No'],NA
43099543,Stevens (1991),1991,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.855,0.117,['Post-test adjusted for baseline attainment AND clustering'],Main idea - Arts Participation,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.855,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,4,20,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Cluster RCT'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],4,4,NA,['Toolkit: Collaborative learning'],['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)'],"['4', '5', '6']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",NA,['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['Teacher']
43099544,Stevens (1992),1992,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1198,0.0592,['Post-test adjusted for baseline attainment'],Reading Comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1198,0.0592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223,6,54,['Middle school'],"['11', '12']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],38,NA,NA,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['5'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['No'],['No'],NA
43099469,Stevens (1995),1995,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.1706,0.0556,['Post-test adjusted for baseline attainment AND clustering'],"California Achievement Test Form (Year 2), Reading Comprehension",With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.1706,0.0556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 1,299",7,63,['Primary/elementary school'],"['7', '8', '9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Paired learning', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],76,5,80,['Toolkit: Collaborative learning'],['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)'],"['2', '5']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099470,Stevens (1995),1995,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.2809,0.0681,['Post-test adjusted for baseline attainment AND clustering'],Reading Comprehension - Collaborative Leanring,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2809,0.0681,NA,NA,NA,['Mathematics primary outcome'],0.2913,0.0682,NA,NA,NA,NA,NA,NA,873,5,45,['Primary/elementary school'],"['7', '8', '9', '10', '11', '12']",NA,NA,['USA'],['Prospective QED'],['Other (Explain in notes)'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Class teachers'],76,4,NA,['Toolkit: Collaborative learning'],"['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)', 'Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)']","['4', '5']",['Peer collaboration during the task or process of the activity AND with a joint collaborative outcome BUT with different collaborative groups at different stages of the activity'],['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099468,Stevens (2003),2003,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3574,0.0321,NA,California Achievement Test (Reading Comprehension),With business as usual,NA,Literacy  reading comprehension,NA,"['Toolkit primary outcome', 'Reading primary outcome']",0.3574,0.0321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3986,5,160,['Middle school'],"['13', '14', '11', '12']",NA,NA,['USA'],['Prospective QED'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],1,NA,NA,NA,['Other (please specify)'],"['2', '5']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099488,Suyanto (1998),1998,['Dissertation or thesis'],['Collaborative learning'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5369,0.079,NA,Mathematics Test,With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5369,0.079,NA,NA,NA,NA,NA,NA,664,10,30,['Primary/elementary school'],"['8', '9', '10', '11']",NA,NA,['Indonesia'],['Prospective QED'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",3,NA,NA,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
40307355,Takala (2006),2006,['Journal article'],"['Reading comprehension strategies', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.2149,0.3507,['Post-test unadjusted (select one from this group)'],Hierarchy Test 6th grade (spring/autumn combined-posttest),With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.2149,0.3507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204 ,2,4,['Primary/elementary school'],"['9', '10', '11', '12']",NA,NA,['Finland'],['Multisite RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],5 ,2,45,['Toolkit: Reading comprehension strategies'],['Other (please specify)'],"['2', '4']","['Peer collaboration during the tasks or activities, BUT with an individual outcome', 'Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
43099471,Tan (2007),2007,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",-0.1669,0.1304,['Post-test unadjusted (select one from this group)'],Academic Achievement Scores,With business as usual,['Sample: All'],Combined subjects,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",-0.1669,0.1304,NA,NA,NA,"['Toolkit primary outcome', 'Reading primary outcome', 'Mathematics primary outcome']",-0.1669,0.1304,NA,NA,NA,NA,NA,NA,241,2,7,['Secondary/High school'],"['13', '14']",NA,NA,['Singapore'],['Prospective QED'],['Small group/intensive support (3-5)'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Class teachers', 'Peers']",6 ,NA,NA,['Toolkit: Collaborative learning'],['Sharan and Sharan: Group investigation model'],"['4', '5']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['Yes (Please highlight the relevant text.)'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],"['Students', 'Teacher']"
43099137,Tarhan (2007),2007,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",2.2501,0.4126,NA,Physics test collaborative v control,With business as usual,NA,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",2.2501,0.4126,NA,NA,NA,40,1,1,['Secondary/High school'],"['17', '16']",NA,NA,['Turkey'],['Individual RCT'],['Small group/intensive support (3-5)'],['No'],['No'],['No'],['During regular school hours '],['Class teachers'],1,3,45,NA,['Other (please specify)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout', 'Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099473,Tarim (2008),2008,['Journal article'],"['Collaborative learning', 'Individualised instruction']","['Toolkit primary outcome', 'Mathematics primary outcome']",1.0031,0.1619,NA,Mathematics Achievement Test (TAI vs Control),With business as usual,NA,Mathematics,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.0031,0.1619,NA,NA,NA,NA,NA,NA,248,1,7,['Primary/elementary school'],"['9', '10']",NA,NA,['Turkey'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],14,5,60,['Toolkit: Collaborative learning'],['Slavin: Student Team Learning (STL )or Student-Teams-Achievement Divisions (STAD) or Team Games Tournament (TGT) or Team Assisted Individualisation (TAI)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['Yes (Please highlight the relevant text.)'],['Group rewards for individual performance? (Please highlight the relevant text.)'],['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
40307356,Taylor (1992),1992,['Journal article'],"['Reading comprehension strategies', 'Collaborative learning']","['Toolkit primary outcome', 'Reading primary outcome']",0.7006,0.1729,['Post-test adjusted for baseline attainment'],Text Summary Scores,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7006,0.1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,2,8,['Primary/elementary school'],"['10', '11', '12']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],16,5,40,['Toolkit: Collaborative learning'],['Other (please specify)'],['4'],"['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
47269880,Trowbridge (1984) CL,1984,['Technical report'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",1.1008,0.178,NA,Light Bulb task,With business as usual,NA,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",1.1008,0.178,NA,NA,NA,58,NA,NA,['Secondary/High school'],"['12', '13']",NA,NA,['USA'],['Prospective QED'],['Small group/intensive support (3-5)'],['No'],['Yes'],['No'],['During regular school hours '],['Digital technology'],1,1,25 ,['Toolkit: Collaborative learning'],"['Slavin & Madden: Cooperative Integrated Reading and Composition (CIRC)', 'Sharan and Sharan: Group investigation model']","['2', '3', '4']","['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099696,Tsai (2002) CL,2002,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Other outcome']",-0.0934,0.2237,['Post-test adjusted for baseline attainment'],Computer Achievement Score,With business as usual,['Sample: All'],Curriculum  other,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 80 ,1,2,['Middle school'],"['13', '14']",NA,NA,['Taiwan'],['Individual RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Class teachers'],6,1,45,['Toolkit: Collaborative learning'],['No research basis mentioned'],['4'],"['Peer collaboration during the tasks or activities, BUT with an individual outcome']",['No'],['No'],NA,['No'],['Yes (Please highlight the relevant text.)'],['No'],NA
43099697,Ugwu (2004) 1_1,2004,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.5233,0.115,['Post-test unadjusted (select one from this group)'],Plant reproduction - Collaborative learning,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.5233,0.115,NA,NA,NA,313,≤ 14,~10,['Middle school'],"['13', '14']",NA,NA,['Jamaica'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],8,1.5,52.5,['Toolkit: Collaborative learning'],['No research basis mentioned'],"['5', '6', '7']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['No'],['No'],['No'],NA
46325711,Ugwu (2004) 1_2,2004,['Journal article'],['Collaborative learning'],"['Toolkit primary outcome', 'Science primary outcome']",0.6065,0.1064,['Post-test unadjusted (select one from this group)'],Plant reproduction- Collaborative learning,With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.6065,0.1064,NA,NA,NA,378,≤ 14,~ 10,['Secondary/High school'],"['12', '13']",NA,NA,['Jamaica'],['Cluster RCT'],"['Small group/intensive support (3-5)', 'Large group/class teaching (+6)']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],8,1,52.5,['Toolkit: Collaborative learning'],['No research basis mentioned'],"['5', '6', '7']","['Peer collaboration on the task or during the activities, AND with a joint collaborative outcome AND with the same groups throughout']",['No'],['No'],NA,['Yes (Please highlight the relevant text.)'],['Yes (Please highlight the relevant text.)'],['No'],NA
